timestamp,actual,target
0.0,0,100.0
0.02090740203857422,0,100.0
0.029047250747680664,0,100.0
0.037142276763916016,0,100.0
0.0452117919921875,0,100.0
0.05343818664550781,0,100.0
0.061833858489990234,1,100.0
0.07120227813720703,2,100.0
0.08002781867980957,4,100.0
0.08892154693603516,6,100.0
0.09775042533874512,8,100.0
0.10625481605529785,10,100.0
0.11518359184265137,12,100.0
0.12393307685852051,14,100.0
0.13345813751220703,17,100.0
0.14223289489746094,19,100.0
0.15121889114379883,21,100.0
0.16022157669067383,23,100.0
0.16879057884216309,25,100.0
0.17803025245666504,28,100.0
0.1869676113128662,30,100.0
0.1961660385131836,33,100.0
0.20501327514648438,35,100.0
0.21444416046142578,38,100.0
0.22432780265808105,41,100.0
0.2338273525238037,44,100.0
0.24347662925720215,47,100.0
0.2527623176574707,49,100.0
0.26215243339538574,52,100.0
0.27101850509643555,55,100.0
0.280367374420166,57,100.0
0.2894930839538574,60,100.0
0.29854846000671387,62,100.0
0.3074345588684082,64,100.0
0.3172190189361572,67,100.0
0.326092004776001,69,100.0
0.33486318588256836,71,100.0
0.34354567527770996,72,100.0
0.3526270389556885,74,100.0
0.3608989715576172,75,100.0
0.3691415786743164,76,100.0
0.37816858291625977,78,100.0
0.3867967128753662,79,100.0
0.39548277854919434,80,100.0
0.40367579460144043,81,100.0
0.4120657444000244,83,100.0
0.4208199977874756,84,100.0
0.42998671531677246,85,100.0
0.43926262855529785,87,100.0
0.44783496856689453,88,100.0
0.45644283294677734,89,100.0
0.4654200077056885,91,100.0
0.473909854888916,91,100.0
0.4825906753540039,92,100.0
0.4909040927886963,93,100.0
0.4992361068725586,93,100.0
0.5076947212219238,93,100.0
0.515749454498291,94,100.0
0.524461030960083,95,100.0
0.5331618785858154,96,100.0
0.5421981811523438,97,100.0
0.5513882637023926,98,100.0
0.5600132942199707,99,100.0
0.5677163600921631,99,100.0
0.5756301879882812,100,100.0
0.5834970474243164,100,100.0
0.5915713310241699,100,100.0
0.5993349552154541,100,100.0
0.606910228729248,100,100.0
0.6146578788757324,100,100.0
0.622826099395752,100,100.0
0.6307277679443359,100,100.0
0.6383078098297119,100,100.0
0.6462075710296631,99,100.0
0.6544919013977051,99,100.0
0.6624782085418701,99,100.0
0.670283317565918,99,100.0
0.6782419681549072,99,100.0
0.6870107650756836,98,100.0
0.6947133541107178,98,100.0
0.7023372650146484,98,100.0
0.710101842880249,98,100.0
0.7184760570526123,97,100.0
0.7264149188995361,97,100.0
0.7341904640197754,97,100.0
0.7419207096099854,97,100.0
0.7507157325744629,98,100.0
0.7583937644958496,98,100.0
0.7669389247894287,99,100.0
0.7751407623291016,100,100.0
0.7836709022521973,101,100.0
0.7918105125427246,102,100.0
0.800396203994751,103,100.0
0.8084149360656738,103,100.0
0.817033052444458,104,100.0
0.8252706527709961,104,100.0
0.8339052200317383,104,100.0
0.8416781425476074,104,100.0
0.8493669033050537,104,100.0
0.8576738834381104,104,100.0
0.8664393424987793,104,100.0
0.8744597434997559,105,100.0
0.8828861713409424,105,100.0
0.890916109085083,106,100.0
0.8993661403656006,107,100.0
0.9076776504516602,107,100.0
0.9159069061279297,108,100.0
0.9236013889312744,108,100.0
0.9315295219421387,108,100.0
0.9397196769714355,108,100.0
0.947953462600708,108,100.0
0.9561586380004883,108,100.0
0.964043140411377,108,100.0
0.9717059135437012,108,100.0
0.9801616668701172,109,100.0
0.9883508682250977,109,100.0
0.9963867664337158,109,100.0
1.004342794418335,109,100.0
1.0122044086456299,109,100.0
1.0204198360443115,110,100.0
1.0288176536560059,110,100.0
1.0366809368133545,110,100.0
1.0445563793182373,110,100.0
1.052628993988037,110,100.0
1.0608158111572266,110,100.0
1.0686049461364746,110,100.0
1.0765414237976074,110,100.0
1.0846831798553467,110,100.0
1.092930555343628,110,100.0
1.1008529663085938,110,100.0
1.1087555885314941,111,100.0
1.1172270774841309,111,100.0
1.1261506080627441,111,100.0
1.134840965270996,111,100.0
1.142681360244751,111,100.0
1.1505820751190186,111,100.0
1.1586456298828125,111,100.0
1.1672677993774414,111,100.0
1.1755225658416748,111,100.0
1.1834847927093506,111,100.0
1.191835880279541,112,100.0
1.2002229690551758,112,100.0
1.2083370685577393,112,100.0
1.2168395519256592,112,100.0
1.224776268005371,112,100.0
1.2325382232666016,112,100.0
1.2407724857330322,112,100.0
1.2495250701904297,111,100.0
1.2575209140777588,111,100.0
1.2654004096984863,111,100.0
1.2733876705169678,111,100.0
1.2815296649932861,111,100.0
1.2906255722045898,112,100.0
1.2989492416381836,113,100.0
1.307222843170166,113,100.0
1.31538987159729,113,100.0
1.3237342834472656,113,100.0
1.3316750526428223,113,100.0
1.3395745754241943,113,100.0
1.3476026058197021,112,100.0
1.3556854724884033,112,100.0
1.3634657859802246,112,100.0
1.3709170818328857,112,100.0
1.3793153762817383,112,100.0
1.3882222175598145,113,100.0
1.396630048751831,113,100.0
1.4045007228851318,114,100.0
1.4124913215637207,114,100.0
1.4204180240631104,114,100.0
1.4287335872650146,114,100.0
1.4373960494995117,113,100.0
1.4457764625549316,113,100.0
1.4536960124969482,112,100.0
1.4617626667022705,112,100.0
1.4700977802276611,112,100.0
1.4779679775238037,112,100.0
1.48594331741333,113,100.0
1.494382381439209,113,100.0
1.5030457973480225,114,100.0
1.5118317604064941,114,100.0
