timestamp,actual,target
0.0,0,500.0
0.034760236740112305,0,500.0
0.047869205474853516,0,500.0
0.061264753341674805,0,500.0
0.07489156723022461,1,500.0
0.08894848823547363,3,500.0
0.10296225547790527,5,500.0
0.11714720726013184,7,500.0
0.13272929191589355,10,500.0
0.14724993705749512,13,500.0
0.16212868690490723,17,500.0
0.17810583114624023,21,500.0
0.19247722625732422,24,500.0
0.20806264877319336,28,500.0
0.22254085540771484,32,500.0
0.23720121383666992,35,500.0
0.2485826015472412,39,500.0
0.25728273391723633,41,500.0
0.26645970344543457,44,500.0
0.2748732566833496,46,500.0
0.28373122215270996,49,500.0
0.29296875,51,500.0
0.30262136459350586,54,500.0
0.31174683570861816,57,500.0
0.32063722610473633,59,500.0
0.3300507068634033,62,500.0
0.33951306343078613,65,500.0
0.34856319427490234,67,500.0
0.35733890533447266,70,500.0
0.3663322925567627,72,500.0
0.3752105236053467,75,500.0
0.3844606876373291,78,500.0
0.39310216903686523,80,500.0
0.4022538661956787,83,500.0
0.41129612922668457,86,500.0
0.42020678520202637,88,500.0
0.4294757843017578,91,500.0
0.4389057159423828,94,500.0
0.4484076499938965,97,500.0
0.4572715759277344,99,500.0
0.46671533584594727,102,500.0
0.47644495964050293,105,500.0
0.4852476119995117,108,500.0
0.4941589832305908,110,500.0
0.5033209323883057,113,500.0
0.5126497745513916,116,500.0
0.5217487812042236,118,500.0
0.5309274196624756,121,500.0
0.5399465560913086,124,500.0
0.5488739013671875,126,500.0
0.5577261447906494,129,500.0
0.5671272277832031,132,500.0
0.5759851932525635,134,500.0
0.5851240158081055,137,500.0
0.5938506126403809,139,500.0
0.6032185554504395,142,500.0
0.6122891902923584,145,500.0
0.6218547821044922,148,500.0
0.6309154033660889,151,500.0
0.6406240463256836,154,500.0
0.6496188640594482,156,500.0
0.6597497463226318,160,500.0
0.6692662239074707,163,500.0
0.6781389713287354,165,500.0
0.6878597736358643,168,500.0
0.6972305774688721,171,500.0
0.7064030170440674,174,500.0
0.7163329124450684,177,500.0
0.7255706787109375,180,500.0
0.7347438335418701,183,500.0
0.743765115737915,186,500.0
0.7526853084564209,189,500.0
0.7618043422698975,191,500.0
0.7709493637084961,194,500.0
0.7799398899078369,197,500.0
0.7889022827148438,200,500.0
0.7978768348693848,202,500.0
0.807265043258667,205,500.0
0.8161380290985107,208,500.0
0.8244891166687012,210,500.0
0.8334431648254395,213,500.0
0.8419978618621826,215,500.0
0.8513636589050293,218,500.0
0.8610038757324219,221,500.0
0.8703815937042236,224,500.0
0.8799641132354736,227,500.0
0.8898942470550537,229,500.0
0.8983323574066162,232,500.0
0.9081213474273682,235,500.0
0.9169671535491943,237,500.0
0.9257822036743164,240,500.0
0.935819149017334,243,500.0
0.9448328018188477,246,500.0
0.9538192749023438,248,500.0
0.9630947113037109,251,500.0
0.9725289344787598,254,500.0
0.9816901683807373,256,500.0
0.9910130500793457,259,500.0
1.0014984607696533,262,500.0
1.0105955600738525,265,500.0
1.0202100276947021,268,500.0
1.0295727252960205,271,500.0
1.0383219718933105,273,500.0
1.0477628707885742,276,500.0
1.0568358898162842,279,500.0
1.0663301944732666,282,500.0
1.0753989219665527,284,500.0
1.085545301437378,287,500.0
1.0950965881347656,290,500.0
1.104628086090088,293,500.0
1.1137666702270508,296,500.0
1.1233484745025635,299,500.0
1.1323144435882568,301,500.0
1.1411590576171875,304,500.0
1.1504056453704834,306,500.0
1.1595959663391113,309,500.0
1.1689469814300537,312,500.0
1.1779863834381104,314,500.0
1.1873245239257812,317,500.0
1.1968045234680176,320,500.0
1.2064862251281738,323,500.0
1.2159392833709717,325,500.0
1.2250266075134277,328,500.0
1.2345576286315918,331,500.0
1.242929220199585,333,500.0
1.2521190643310547,336,500.0
1.2605724334716797,338,500.0
1.2697434425354004,341,500.0
1.2786133289337158,344,500.0
1.2881567478179932,347,500.0
1.2968974113464355,349,500.0
1.3060903549194336,352,500.0
1.3151545524597168,355,500.0
1.3239741325378418,357,500.0
1.3337337970733643,360,500.0
1.3430304527282715,363,500.0
1.3531153202056885,366,500.0
1.362245798110962,368,500.0
1.37149977684021,372,500.0
1.3810856342315674,375,500.0
1.389930248260498,377,500.0
1.3992249965667725,380,500.0
1.4087352752685547,383,500.0
1.4180717468261719,386,500.0
1.4275240898132324,389,500.0
1.4377315044403076,392,500.0
1.446547508239746,395,500.0
1.4561073780059814,398,500.0
1.4651567935943604,400,500.0
1.474519968032837,403,500.0
1.48399019241333,406,500.0
1.4931392669677734,409,500.0
1.502267599105835,412,500.0
1.5112721920013428,414,500.0
1.5209524631500244,417,500.0
1.530513048171997,420,500.0
1.5393996238708496,423,500.0
1.5481011867523193,425,500.0
1.5575335025787354,428,500.0
1.5666513442993164,431,500.0
1.5755572319030762,434,500.0
1.5849056243896484,437,500.0
1.5939488410949707,439,500.0
1.6035120487213135,442,500.0
1.6123685836791992,445,500.0
1.6219735145568848,448,500.0
1.6312997341156006,451,500.0
1.641082525253296,453,500.0
1.6510467529296875,456,500.0
1.6599693298339844,458,500.0
1.6686697006225586,461,500.0
1.6773347854614258,463,500.0
1.6863665580749512,465,500.0
1.6958339214324951,468,500.0
1.705003261566162,470,500.0
1.7133781909942627,471,500.0
1.7223942279815674,473,500.0
1.7307264804840088,474,500.0
1.7391645908355713,475,500.0
1.7483365535736084,477,500.0
1.75740647315979,478,500.0
1.7656400203704834,479,500.0
1.77396559715271,480,500.0
1.782501459121704,481,500.0
1.7925419807434082,483,500.0
1.801379680633545,484,500.0
1.8102803230285645,486,500.0
